gene	p_interaction	p_raw	n_observations	n_subjects	n_effective	rho_ar1	test_statistic	effect_size	df_residual	model_converged	slope_diff	arima_transformation	bounded_support_model	family_used	heteroscedasticity_detected	variance_ratio_q	fit_method	shapiro_p_value	residuals_normal	n_residuals_tested	ci_weighted	adj_p_interaction	gene_id	gene_name
70	GSR	0.00168337886722704	0.00168337886722704	648	8	3.89016375972434	0.35	12.7739045497819	0.0405912945337048	642.021199492557	TRUE	0.0319864528248308	TRUE	FALSE	Gaussian	TRUE	3.56984924100825	mgcv::gamm_arima(1,1,0)	6.12632737790708e-10	FALSE	648	FALSE	0.0303008196100867	ENSG00000104687.15	GSR
71	TMEM38A	0.00220604024606176	0.00220604024606176	648	8	3.89016375972434	0.35	12.2331122288178	0.00212097406093703	641.017696507418	TRUE	-0.0976754780443606	TRUE	FALSE	Gaussian	TRUE	2.45275211929462	mgcv::gamm_arima(1,1,0)	6.55957338649854e-12	FALSE	648	FALSE	0.0375026841830499	ENSG00000072954.8	TMEM38A
72	ETFRF1	0.00245307946917645	0.00245307946917645	648	8	3.89016375972434	0.35	12.0208222350029	0.0985712930873194	640.230704128149	TRUE	-0.061689381184051	TRUE	FALSE	Gaussian	FALSE	2.33648439183217	mgcv::gamm_arima(1,1,0)	1.52709874211513e-13	FALSE	648	FALSE	0.0392492715068231	ENSG00000205707.12	ETFRF1
73	PTGER4	0.00420621848915665	0.00420621848915665	648	8	3.89016375972434	0.35	10.9423825120662	0.0723494129793018	640.402840057177	TRUE	-0.321139860968927	TRUE	FALSE	Gaussian	TRUE	349.951833626288	mgcv::gamm_arima(1,1,0)	3.1807340758873e-33	FALSE	648	FALSE	0.0630932773373497	ENSG00000171522.7	PTGER4
74	RELCH	0.0051127367516382	0.0051127367516382	648	8	3.89016375972434	0.35	10.5520409005931	0.320399593188497	640.501031244373	TRUE	0.00337859380218599	TRUE	FALSE	Gaussian	FALSE	1.3752922129702	mgcv::gamm_arima(1,1,0)	1.90335591523232e-13	FALSE	648	FALSE	0.0715783145229348	ENSG00000134444.16	RELCH
75	EPB41L4A-AS1	0.00614094902490946	0.00614094902490946	648	8	3.89016375972434	0.35	10.1855519688988	0.326408076818065	643.999999978434	TRUE	-0.0470545164956963	TRUE	FALSE	Gaussian	TRUE	5.70108665578633	mgcv::gamm_arima(1,1,0)	0.100313280108995	TRUE	648	FALSE	0.079832337323823	ENSG00000224032.10	EPB41L4A-AS1
76	SNX4	0.0101818093340261	0.0101818093340261	648	8	3.89016375972434	0.35	9.17430509893074	0.198606956008068	642.022656107964	TRUE	0.0316440799126913	TRUE	FALSE	Gaussian	TRUE	11.6737719815321	mgcv::gamm_arima(1,1,0)	1.41907169397758e-11	FALSE	648	FALSE	0.122181712008313	ENSG00000114520.12	SNX4
77	ASMTL	0.0148961714104109	0.0148961714104109	648	8	3.89016375972434	0.35	8.41330210274009	0.0161806985100666	641.356045324135	TRUE	-0.066020325632476	TRUE	FALSE	Gaussian	TRUE	5.63065706023986	mgcv::gamm_arima(1,1,0)	2.82799156986192e-06	FALSE	648	FALSE	0.16385788551452	ENSG00000169093.17	ASMTL
78	UBP1	0.0176652043472457	0.0176652043472457	648	8	3.89016375972434	0.35	8.07231686064279	0.193788544436881	640.177584153608	TRUE	0.167245984896708	TRUE	FALSE	Gaussian	TRUE	7.92668871778072	mgcv::gamm_arima(1,1,0)	4.27219789567743e-08	FALSE	648	FALSE	0.176652043472457	ENSG00000153560.13	UBP1
79	DNAJC24	0.0335386114274766	0.0335386114274766	648	8	3.89016375972434	0.35	6.79011584787349	0.182781803366621	642.008261765174	TRUE	0.0454513136104404	TRUE	FALSE	Gaussian	TRUE	1.73543276769101	mgcv::gamm_arima(1,1,0)	2.28172923347724e-15	FALSE	648	FALSE	0.301847502847289	ENSG00000170946.16	DNAJC24
80	ZNF398	0.0751465457669788	0.0751465457669788	648	8	3.89016375972434	0.35	5.17663025670163	0.0336876163754691	642.017687308233	TRUE	0.111548566957679	TRUE	FALSE	Gaussian	TRUE	8.69648422326676	mgcv::gamm_arima(1,1,0)	8.89100789447672e-11	FALSE	648	FALSE	0.60117236613583	ENSG00000197024.10	ZNF398
81	TM7SF2	0.0782827421272862	0.0782827421272862	648	8	3.89016375972434	0.35	5.09485621467502	0.0640288810305635	642.026907080052	TRUE	0.0210428208358127	TRUE	FALSE	Gaussian	TRUE	3.28880579734619	mgcv::gamm_arima(1,1,0)	6.43983047207381e-13	FALSE	648	FALSE	0.60117236613583	ENSG00000149809.18	TM7SF2
82	IFIT3	0.0784195513381956	0.0784195513381956	648	8	3.89016375972434	0.35	5.09136400680381	-0.00190159442967852	642.029908916604	TRUE	0.0572495011197647	TRUE	FALSE	Gaussian	TRUE	6.56349865546597	mgcv::gamm_arima(1,1,0)	3.6152344934613e-10	FALSE	648	FALSE	0.60117236613583	ENSG00000119917.15	IFIT3
83	ENSG00000274322	0.0839326483632176	0.0839326483632176	648	8	3.89016375972434	0.35	4.95548121391266	0.086764662259557	640.066660868043	TRUE	0.212508684249485	TRUE	FALSE	Gaussian	TRUE	97.9985192122065	mgcv::gamm_arima(1,1,0)	2.66914520397778e-23	FALSE	648	FALSE	0.60117236613583	ENSG00000274322.1	ENSG00000274322
84	PBX2	0.113260738308747	0.113260738308747	648	8	3.89016375972434	0.35	4.35612539922158	-0.00113899412426433	642.031112810992	TRUE	-0.0342051889081375	TRUE	FALSE	Gaussian	TRUE	4.97733286931825	mgcv::gamm_arima(1,1,0)	4.49305301795721e-09	FALSE	648	FALSE	0.60117236613583	ENSG00000204304.12	PBX2
85	NFKBIB	0.185137475195611	0.185137475195611	648	8	3.89016375972434	0.35	3.37331324141451	0.187346489626467	642.175252321931	TRUE	0.00275467897018111	TRUE	FALSE	Gaussian	TRUE	1.88943623081842	mgcv::gamm_arima(1,1,0)	4.52521338428241e-06	FALSE	648	FALSE	0.60117236613583	ENSG00000104825.18	NFKBIB
86	DES	0.185993089555848	0.185993089555848	648	8	3.89016375972434	0.35	3.36409151776934	0.174067394426431	642.052075109313	TRUE	-0.00164055707371957	TRUE	FALSE	Gaussian	TRUE	6.67843019860529	mgcv::gamm_arima(1,1,0)	5.54167051209433e-06	FALSE	648	FALSE	0.60117236613583	ENSG00000175084.14	DES
87	A4GALT	0.92157954904707	0.92157954904707	648	8	3.89016375972434	0.35	0.163332359981723	0.234628778199593	642.021272540488	TRUE	0.0309546120321165	TRUE	FALSE	Gaussian	TRUE	1.96267583540187	mgcv::gamm_arima(1,1,0)	1.17773992449052e-09	FALSE	648	FALSE	0.92157954904707	ENSG00000128274.18	A4GALT
